NAME	PBR ICL exp3
GROUP_TYPE	[unknown]
GROUP_NAME	MC272-group
GROUP_ID	group-110
START	May 11, 2019 6:20:50 PM
PLANNED_DURATION	375d 00:00:00
PLANNED_DURATION_SEC	32400000
DURATION	15d 15:50:19
DURATION_SEC	1353019
INOCULUM	
MEDIUM	
ORGANISM	
GASSING	
TERMINATION	stopped
TIME_FORMAT	HOURS
TIME_FROM_SEC	0
TIME_TO_SEC	1353019
NOTES	

time	od-sensors-1.od-680	od-sensors-1.od-720	od-sensors-2.od-680	od-sensors-2.od-720	od-sensors-3.od-680	od-sensors-3.od-720	od-sensors-4.od-680	od-sensors-4.od-720	od-sensors-5.od-680	od-sensors-5.od-720	od-sensors-6.od-680	od-sensors-6.od-720	od-sensors-7.od-680	od-sensors-7.od-720	od-sensors-8.od-680	od-sensors-8.od-720	pumps-1002.pump-0-consumption	pumps-1002.pump-1-consumption	pumps-1002.pump-2-consumption	pumps-1002.pump-3-consumption	pumps-1002.pump-4-consumption	pumps-1002.pump-5-consumption	pumps-1002.pump-6-consumption	pumps-1002.pump-7-consumption
0																	0	0	0	0	0	0	0	0
280.509722																								282.5
280.511111																								282.917
280.526389																								282.917
280.527778																								283.333
280.534722																		294.917						
280.536111																		295.333						
280.543056																								283.333
280.544444																								283.75
280.551389																		295.333						
280.552778																		295.75						
280.559722																								283.75
280.561111																								284.167
280.568056																		295.75						
280.569444																		296.167						
280.583333	0.34785	0.19417	0.36313	0.18919	0.34885	0.19652	0.28341	0.17183	0.36735	0.18624	0.08178	0.05251	0.37258	0.19111	0.35908	0.19467								
280.584722																		296.167						
280.586111																		296.583						
280.601389																		296.583						
280.602778																		297						
280.666667	0.34688	0.19349	0.3575	0.18495	0.34917	0.19629	0.28368	0.17464	0.36635	0.25214	0.08126	0.05251	0.36514	0.19111	0.35544	0.19265								
280.6875																				301.542				
280.688889																				301.958	189.833			
280.690278																					190.25			
280.700278																	150.417							
280.701389																	150.75							
280.704167																				301.958				
280.705556																				302.375	190.25			
280.706944																					190.667			
280.716667																	150.75							
280.718056																	151.167							
280.720833																				302.375				
280.722222																				302.792	190.667			
280.723611																					191.083			
280.733333																	151.167							
280.734722																	151.583							
280.7375																				302.792				
280.738889																				303.208	191.083			
280.740278																					191.5			
280.75	0.34052	0.18945	0.35454	0.18362	0.3508	0.19744	0.27925	0.16818	0.36069	0.1896	0.08282	0.05251	0.36347	0.19021	0.35742	0.19378	151.583							
280.751389																	152							
280.754167																				303.208				
280.755556																				303.625	191.5			
280.756944																					191.917			
280.766667																	152							
280.768056																	152.417							
280.770833																				303.625				
280.772222																				304.042	191.917			
280.773611																					192.333			
280.783333																	152.417							
280.783611																	152.5							
280.7875																				304.042				
280.788889																				304.458	192.333			
280.790278																					192.75			
280.804167																				304.458				
280.805556																				304.875	192.75			
280.806944																					193.167			
280.820833																				304.875				
280.822222																				305.292				
280.833333	0.32808	0.18257	0.35389	0.1834	0.35048	0.19607	0.26943	0.16245	0.34384	0.19072	0.08352	0.05366	0.36481	0.19134	0.35742	0.19243								
280.8375																				305.292				
280.838889																				305.708				
280.916667	0.32655	0.18279	0.35487	0.18362	0.35048	0.19812	0.26727	0.16329	0.48806	0.17262	0.08387	0.0535	0.36514	0.19156	0.35709	0.19221								
281	0.32655	0.18213	0.35193	0.18296	0.35342	0.19812	0.26835	0.16266	0.34257	0.1737	0.08335	0.05317	0.36749	0.19247	0.36042	0.19535								
281.025																							338.167	
281.026389																							338.583	
281.041667																							338.583	
281.043056																							339	
281.075																							339	
281.076389																							339.417	
281.083333	0.32655	0.18125	0.35519	0.18318	0.35178	0.19812	0.26889	0.16329	0.34098	0.17392	0.08439	0.05366	0.36247	0.19043	0.35643	0.19243								
281.091667																							339.417	
281.093056																							339.833	
281.108333																							339.833	
281.109722																							340.25	
281.125																							340.25	
281.126389																							340.667	
281.141667																							340.667	
281.143056																							341.083	
281.166667	0.32624	0.18257	0.35717	0.18473	0.35277	0.19881	0.26862	0.16056	0.43553	0.17218	0.08404	0.05284	0.35684	0.18908	0.35875	0.194								
281.25	0.32685	0.18147	0.35585	0.18606	0.35342	0.19812	0.26862	0.16161	0.33815	0.17305	0.08457	0.05415	0.35356	0.18595	0.35975	0.19288								
281.333333	0.32563	0.17885	0.35651	0.21102	0.35408	0.19881	0.26943	0.16224	0.34067	0.26186	0.08422	0.05448	0.35454	0.18572	0.36109	0.19422								
281.370833																				305.708				
281.372222																				306.125				
281.3875																				306.125				
281.388889																				306.542				
281.402778																			267.917					
281.404167																			268.333	306.542				
281.405556																				306.958				
281.416667	0.32747	0.18191	0.35782	0.18429	0.35408	0.20088	0.2662	0.16161	0.34098	0.19571	0.08422	0.05415	0.35421	0.1855	0.36109	0.19445								
281.419444																			268.333					
281.420833																			268.75	306.958				
281.422222																				307.375				
281.436111																			268.75					
281.4375																			269.167	307.375				
281.438889																				307.792				
281.5	0.32808	0.18191	0.35848	0.1854	0.35015	0.20227	0.26327	0.15825	0.3432	0.17218	0.08579	0.05415	0.35454	0.18506	0.36142	0.19535								
281.583333	0.32747	0.18257	0.35948	0.18473	0.35048	0.19881	0.26167	0.15658	0.34288	0.2189	0.08614	0.05498	0.35717	0.18751	0.36344	0.19807								
281.659722																								284.167
281.661111																								284.583
281.666667	0.33054	0.18213	0.36114	0.18495	0.3482	0.19767	0.26061	0.15783	0.34257	0.17696	0.08614	0.05481	0.35519	0.18662	0.36209	0.19603								
281.676389																								284.583
281.677778																								285
281.693056																								285
281.694444																								285.417
281.709722																								285.417
281.711111																								285.833
281.716944																	152.5							
281.718056																	152.833							
281.726389																								285.833
281.727778																								286.25
281.733333																	152.833							
281.734722																	153.25							
281.75	0.32533	0.18038	0.3608	0.18673	0.34917	0.19538	0.26194	0.15846	0.34098	0.17175	0.0865	0.05399	0.35815	0.18796	0.35149	0.18997	153.25							
281.751389																	153.667							
281.766667																	153.667							
281.768056																	154.083							
281.783333																	154.083							
281.784722																	154.5							
281.788889																					193.167			
281.790278																					193.583			
281.8																	154.5							
281.800278																	154.583							
281.805556																					193.583			
281.806944																					194			
281.833333	0.30976	0.17256	0.38399	0.18785	0.3508	0.19584	0.26247	0.16014	0.33941	0.1696	0.08702	0.05613	0.35717	0.18662	0.35084	0.19131								
281.875																							341.083	
281.876389																							341.5	
281.891667																							341.5	
281.893056																							341.917	
281.908333																							341.917	
281.909722																							342.333	
281.916667	0.30859	0.17235	0.36213	0.18852	0.34885	0.19584	0.26567	0.15909	0.33909	0.17132	0.08773	0.05597	0.35487	0.18617	0.35116	0.19042								
281.925																							342.333	
281.926389																							342.75	
281.941667																							342.75	
281.943056																							343.167	
282	0.30712	0.17042	0.36447	0.18964	0.35309	0.19927	0.2646	0.15993	0.34098	0.18025	0.08825	0.05613	0.35031	0.18461	0.35379	0.19131								
282.083333	0.30742	0.1717	0.36716	0.25461	0.35309	0.19835	0.26513	0.16056	0.34035	0.17132	0.08808	0.05646	0.35291	0.18417	0.35412	0.19176								
282.084722																		297						
282.086111																		297.417						
282.101389																		297.417						
282.102778																		297.833						
282.118056																		297.833						
282.119444																		298.25						
282.134722																		298.25						
282.136111																		298.667						
282.151389																		298.667						
282.152778																		299.083						
282.154167																				307.792				
282.155556																				308.208				
282.166667	0.30771	0.17149	0.35421	0.18606	0.35474	0.19904	0.26327	0.1593	0.3413	0.17218	0.08825	0.0563	0.35356	0.18572	0.3528	0.19086								
282.170833																				308.208				
282.172222																				308.625				
282.1875																				308.625				
282.188889																				309.042				
282.204167																				309.042				
282.205556																				309.458				
282.220833																				309.458				
282.222222																				309.875				
282.241667																							343.167	
282.243056																							343.583	
282.25	0.30742	0.1702	0.35291	0.18163	0.35408	0.19881	0.25903	0.15867	0.33878	0.17046	0.08843	0.05663	0.34901	0.18394	0.35215	0.19153								
282.258333																							343.583	
282.259722																							344	
282.275																							344	
282.276389																							344.417	
282.291667																							344.417	
282.293056																							344.833	
282.308333																							344.833	
282.309722																							345.25	
282.333333	0.30742	0.17042	0.35225	0.18296	0.35375	0.19812	0.25772	0.15513	0.34067	0.17175	0.08931	0.05729	0.33848	0.18195	0.35445	0.19198								
282.416667	0.30712	0.16999	0.35258	0.18296	0.35408	0.19973	0.25903	0.157	0.3413	0.17218	0.08914	0.05762	0.34323	0.1804	0.35544	0.19265								
282.5	0.30742	0.16956	0.35258	0.18252	0.35408	0.19927	0.25929	0.15555	0.34098	0.17046	0.08931	0.05729	0.34291	0.17996	0.3561	0.19176								
282.519444																			269.167					
282.520833																			269.583					
282.536111																			269.583					
282.5375																			270					
282.583333	0.30712	0.17042	0.35193	0.18097	0.35375	0.19927	0.2585	0.15617	0.3432	0.1737	0.09038	0.05812	0.34387	0.18151	0.35709	0.19265								
282.666667	0.30712	0.17127	0.35552	0.18406	0.35277	0.1995	0.25982	0.15679	0.34257	0.17154	0.09109	0.05828	0.34451	0.1804	0.35709	0.19243								
282.75	0.30918	0.17192	0.35389	0.1823	0.35244	0.19721	0.25929	0.15617	0.34288	0.17218	0.09091	0.05828	0.34579	0.18173	0.35809	0.19221								
282.833333	0.30918	0.17085	0.35519	0.18406	0.35244	0.19881	0.26061	0.15763	0.34863	0.1724	0.09073	0.05828	0.34579	0.18129	0.36008	0.1931								
282.916667	0.30947	0.17063	0.35651	0.18406	0.35277	0.19812	0.25956	0.15951	0.34415	0.17154	0.09126	0.05861	0.40516	0.18328	0.36109	0.19355								
282.9375																				309.875				
282.938889																				310.292				
283	0.31094	0.17321	0.35519	0.18252	0.35375	0.19881	0.28508	0.15804	0.34831	0.17435	0.09109	0.05911	0.34837	0.18417	0.36008	0.1949								
283.052778																			270					
283.054167																			270.417					
283.083333	0.31035	0.17149	0.35684	0.18406	0.35146	0.19629	0.26035	0.15804	0.34543	0.17457	0.09197	0.05646	0.3474	0.18283	0.36142	0.19422								
283.166667	0.31124	0.17321	0.35717	0.18517	0.35277	0.19698	0.26114	0.157	0.34511	0.18937	0.09215	0.05994	0.34772	0.18306	0.3733	0.19445								
283.25	0.31212	0.17429	0.35882	0.18473	0.35309	0.19812	0.26327	0.16182	0.34511	0.17522	0.0934	0.06028	0.35095	0.18328	0.36478	0.19671								
283.284722																		299.083						
283.286111																		299.5						
283.301389																		299.5						
283.302778																		299.917						
283.304167																				310.292				
283.305556																				310.708				
283.318056																		299.917						
283.319444																		300.333						
283.320833																				310.708				
283.322222																				311.125				
283.333333	0.31212	0.17235	0.35258	0.18296	0.35573	0.19835	0.26088	0.15763	0.34575	0.20633	0.09304	0.05994	0.35031	0.18372	0.3658	0.19761								
283.334722																		300.333						
283.336111																		300.75						
283.3375																				311.125				
283.338889																				311.542				
283.351389																		300.75						
283.352778																		301.167						
283.354167																				311.542				
283.355556																				311.958				
283.370833																				311.958				
283.372222																				312.375	194			
283.373611																					194.417			
283.388889																					194.417			
283.390278																					194.833			
283.405556																					194.833			
283.406944																					195.25			
283.416667	0.31212	0.1745	0.34804	0.179	0.35342	0.19789	0.25614	0.15492	0.34067	0.17111	0.0934	0.05895	0.35095	0.18595	0.36478	0.19693								
283.5	0.31449	0.17515	0.34901	0.18163	0.35375	0.1995	0.25562	0.15617	0.34067	0.17154	0.0934	0.06028	0.35258	0.20698	0.36445	0.19716								
283.583333	0.3142	0.17472	0.3474	0.17725	0.35474	0.20042	0.25432	0.15451	0.34193	0.17175	0.09393	0.06111	0.3516	0.18394	0.3658	0.19807								
283.652778																			270.417					
283.654167																			270.833					
283.666667	0.3142	0.17602	0.34708	0.17966	0.35277	0.19789	0.25328	0.15368	0.34288	0.17435	0.10552	0.06094	0.35291	0.18506	0.3658	0.19761								
283.75	0.31479	0.17624	0.34547	0.18032	0.35277	0.1995	0.25406	0.15389	0.34257	0.17457	0.09465	0.06128	0.35323	0.18662	0.36715	0.19875								
283.833333	0.31658	0.17689	0.34901	0.18119	0.35342	0.1995	0.25588	0.15472	0.34607	0.17544	0.09519	0.06211	0.35487	0.1855	0.36953	0.19875								
283.916667	0.34052	0.17776	0.34772	0.24866	0.35211	0.19721	0.25772	0.15555	0.34639	0.17348	0.09537	0.06161	0.35717	0.18706	0.37022	0.20057								
283.926389																								286.25
283.927778																								286.667
283.943056																								286.667
283.944444																								287.083
283.959722																								287.083
283.961111																								287.5
283.976389																								287.5
283.977778																								287.917
284	0.31958	0.17928	0.34966	0.18141	0.3554	0.20042	0.25667	0.15658	0.34799	0.1774	0.09644	0.06262	0.35782	0.18976	0.3631	0.19693								
284.002778																			270.833					
284.004167																			271.25					
284.019444																			271.25					
284.020833																			271.667					
284.036111																			271.667					
284.0375																			272.083					
284.083333	0.31958	0.17819	0.34804	0.18119	0.3495	0.19744	0.25772	0.16499	0.422	0.17587	0.09662	0.06295	0.35717	0.18886	0.36075	0.19603								
284.166667	0.45795	0.17863	0.34998	0.18163	0.35211	0.19629	0.25693	0.157	0.34639	0.30571	0.09662	0.06228	0.3575	0.19066	0.36042	0.19535								
